suite,case_id,candidate_index,text,label_hallucinated,pred_hallucinated_locked,safe_to_emit_locked,pred_hallucinated_previous,locked_confusion_class,mbt5_shock,threshold,literal_score,reference_overlap,regulator_score,anchor_median,anchor_mad,max_unsupported_token_shock,protected_number,protected_unit,protected_entity,protected_literal_drift,overclaim_flag,content_clamp_flag,relation_polarity_clamp,relation_polarity_clamp_v10b,noncopular_relation_clamp,noncopular_relation_clamp_v13c,final_geometric_block,final_geometric_block_v14b,final_literal_block,negated_positive_support_clamp,reference_member_geometry_override,relation_supported_geometry_override,exact_reference_member,novel_numbers,novel_units,novel_entities,novel_content,clamp_summary,role_swapped_relation_clamp,known_participant_unsupported_relation_clamp,historical_date_relation_clamp,missed_predicate_relation_clamp,exp18_patch_clamp_on_exp16b,pred_hallucinated_exp19,safe_to_emit_exp19,hard_novelty_or_literal_support,guarded_known_participant_unsupported_relation_clamp,exp19b_guarded_patch_clamp,pred_hallucinated_exp19b,safe_to_emit_exp19b,changed_by_exp19b,prompt,expected_has_valid,pred_hallucinated_exp17,safe_to_emit_exp17,relation_clamp,geometry_override,num_relations_extracted,all_relations_supported,exp18_patch_clamp,pred_hallucinated_exp18,safe_to_emit_exp18
EXP16B_master_with_guarded_EXP18_patch,earth_shape_all_bad_extended,4,Earth has no equatorial bulging and is a perfect sphere.,1,1.0,0.0,0.0,TP_hallucination_blocked,0.4008582234382629,0.8761832118034363,0.0,5.0,0.4008582234382629,0.5415163040161133,0.1115556359291076,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0,,,,,negated_positive_support,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,gravity_all_bad_extended,0,Gravity is fully solved by modern physics.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4879266023635864,0.958626389503479,1.0,3.0,0.6379266023635864,0.7775291800498962,0.0603657364845275,0.0151875615119934,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0,,,,"fully,solved",literal_block|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,gravity_all_bad_extended,1,Quantum gravity is complete and experimentally verified.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4272800385951996,0.958626389503479,0.0,5.0,0.4272800385951996,0.7775291800498962,0.0603657364845275,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,,,,,copular_relation_clamp|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,gravity_all_bad_extended,2,Gravity is caused by invisible magnetic fluid.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.711924135684967,0.958626389503479,2.0,1.0,1.011924135684967,0.7775291800498962,0.0603657364845275,0.001822292804718,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0,,,,"caused,fluid,invisible,magnetic",literal_block,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,gravity_all_bad_extended,3,A complete quantum theory of gravity is established.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.2999047040939331,0.958626389503479,0.0,5.0,0.2999047040939331,0.7775291800498962,0.0603657364845275,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,,,,,copular_relation_clamp|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,gravity_all_bad_extended,4,General relativity proves gravity has no connection to mass or energy.,1,1.0,0.0,0.0,TP_hallucination_blocked,0.5088673830032349,0.958626389503479,1.0,5.0,0.6588673830032349,0.7775291800498962,0.0603657364845275,0.0080138444900512,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0,,,,"connection,proves",negated_positive_support,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,photosynthesis_all_bad_extended,0,Photosynthesis converts oxygen into carbon dioxide and water.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.1344274431467056,0.588822215795517,0.0,7.0,0.1344274431467056,0.3488382697105407,0.079994648694992,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,photosynthesis_all_bad_extended,1,Photosynthesis converts sugars into carbon dioxide and water.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.1239046305418014,0.588822215795517,0.0,7.0,0.1239046305418014,0.3488382697105407,0.079994648694992,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,photosynthesis_all_bad_extended,2,Photosynthesis converts oxygen into plastic.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.3876755535602569,0.588822215795517,0.5,4.0,0.4626755535602569,0.3488382697105407,0.079994648694992,0.1321305930614471,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,plastic,content_token_clamp|noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,photosynthesis_all_bad_extended,3,Photosynthesis converts light energy into metal.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4885956645011902,0.588822215795517,0.5,5.0,0.5635956645011901,0.3488382697105407,0.079994648694992,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,metal,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,photosynthesis_all_bad_extended,4,Plants use photosynthesis to make soil from oxygen.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4229746162891388,0.588822215795517,0.5,5.0,0.4979746162891388,0.3488382697105407,0.079994648694992,0.128909170627594,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,,,,soil,content_token_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,orbit_all_bad_extended,0,Earth orbits the Moon.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.1658195704221725,0.7127331048250198,0.0,3.0,0.1658195704221725,0.4905523657798767,0.074060246348381,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,1,1,0,0,1.0,1.0,0.0,0,0,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,orbit_all_bad_extended,1,The Sun orbits Earth.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.1602308005094528,0.7127331048250198,0.0,3.0,0.1602308005094528,0.4905523657798767,0.074060246348381,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,1,1,0,0,1.0,1.0,0.0,0,0,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,orbit_all_bad_extended,2,The Moon orbits the Sun.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.228368729352951,0.7127331048250198,0.0,3.0,0.228368729352951,0.4905523657798767,0.074060246348381,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,orbit_all_bad_extended,3,Earth goes around the Moon.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.3959774672985077,0.7127331048250198,0.5,2.0,0.4709774672985077,0.4905523657798767,0.074060246348381,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,goes,noncopular_relation_clamp,1,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,orbit_all_bad_extended,4,The Sun is orbited by Mars.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.5249975919723511,0.7127331048250198,0.5,2.0,0.599997591972351,0.4905523657798767,0.074060246348381,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,mars,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,dna_location_all_bad_extended,0,DNA contains the nucleus.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.146425575017929,0.4785757139325142,0.0,3.0,0.146425575017929,0.2455860078334808,0.0776632353663444,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,1,1,0,0,1.0,1.0,0.0,0,0,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,dna_location_all_bad_extended,1,DNA contains human cells.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.2465547919273376,0.4785757139325142,0.0,4.0,0.2465547919273376,0.2455860078334808,0.0776632353663444,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,1,1,0,0,1.0,1.0,0.0,0,0,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,dna_location_all_bad_extended,2,Mitochondria contain the nucleus.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4662539958953857,0.4785757139325142,0.0,3.0,0.4662539958953857,0.2455860078334808,0.0776632353663444,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,dna_location_all_bad_extended,3,The nucleus contains keyboards.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.7504246234893799,0.4785757139325142,0.5,2.0,0.8254246234893798,0.2455860078334808,0.0776632353663444,0.1543838381767273,0,0,0,0,0,1,0.0,0.0,1.0,0.0,1,0.0,0,0,0.0,0,0,,,,keyboards,content_token_clamp|geometric_shock|noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,dna_location_all_bad_extended,4,Human DNA is mainly stored in blood plasma outside cells.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.5569323301315308,0.4785757139325142,2.0,3.0,0.8569323301315308,0.2455860078334808,0.0776632353663444,0.0406044721603393,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,,,,"blood,outside,plasma,stored",content_token_clamp|geometric_shock|literal_block,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,friction_heat_all_bad_extended,0,Heat produces friction.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.0604158602654933,0.2343085668981075,0.0,3.0,0.0604158602654933,0.1492566466331482,0.0283506400883197,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,1,1,0,0,1.0,1.0,0.0,0,0,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,friction_heat_all_bad_extended,1,Heat converts friction into motion.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.1004052385687828,0.2343085668981075,0.0,5.0,0.1004052385687828,0.1492566466331482,0.0283506400883197,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,friction_heat_all_bad_extended,2,Friction converts heat into motion.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.0859343409538269,0.2343085668981075,0.0,5.0,0.0859343409538269,0.1492566466331482,0.0283506400883197,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,,,,,noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,friction_heat_all_bad_extended,3,Rubbing surfaces remove all heat through friction.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.3647884726524353,0.2343085668981075,1.0,4.0,0.5147884726524353,0.1492566466331482,0.0283506400883197,0.0473468303680419,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,,,,"all,remove",content_token_clamp|geometric_shock|literal_block,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,friction_heat_all_bad_extended,4,Friction generates cold by destroying heat.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.3059371411800384,0.2343085668981075,1.5,2.0,0.5309371411800384,0.1492566466331482,0.0283506400883197,0.0686680078506469,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,,,,"cold,destroying,generates",content_token_clamp|geometric_shock|literal_block,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,mars_moons_all_bad_extended,0,"Mars has one moon, Phobos.",1,1.0,0.0,1.0,TP_hallucination_blocked,0.277057409286499,0.140945678576827,1.0,2.0,0.427057409286499,0.0847465991973877,0.0187330264598131,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0.0,1,0,0.0,0,0,,,,"moon,one",geometric_shock|literal_block|noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,mars_moons_all_bad_extended,1,Mars has three moons.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.5258126258850098,0.140945678576827,0.5,2.0,0.6008126258850097,0.0847465991973877,0.0187330264598131,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,0.0,0,0,0.0,0,0,,,,three,geometric_shock|noncopular_relation_clamp,0,1,0,0,1.0,1.0,0.0,1,1,1,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,mars_moons_all_bad_extended,2,"Mars has two moons, Luna and Titan.",1,1.0,0.0,1.0,TP_hallucination_blocked,0.5943159461021423,0.140945678576827,4.0,3.0,1.1943159461021424,0.0847465991973877,0.0187330264598131,0.052310824394226,0,0,1,1,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,,,"Luna,Titan","luna,titan",content_token_clamp|entity_drift|geometric_shock|literal_block|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,mars_moons_all_bad_extended,3,The two moons of Mars are Europa and Io.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.590993344783783,0.140945678576827,3.5,3.0,1.1159933447837829,0.0847465991973877,0.0187330264598131,0.0559151768684387,0,0,1,1,0,1,1.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,,,"Europa,Io",europa,content_token_clamp|copular_relation_clamp|entity_drift|geometric_shock|literal_block|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,mars_moons_all_bad_extended,4,Phobos and Deimos are the moons of Earth.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.249929279088974,0.140945678576827,0.5,3.0,0.324929279088974,0.0847465991973877,0.0187330264598131,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0,0,,,,earth,geometric_shock,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,0,A successful model is automatically the final truth.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.5875060558319092,1.083843231201172,0.0,5.0,0.5875060558319092,0.6137987971305847,0.156681478023529,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,,,,,copular_relation_clamp|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,1,Scientific models are never tested against observations.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.7632074952125549,1.083843231201172,0.5,5.0,0.8382074952125549,0.6137987971305847,0.156681478023529,0.1924583911895752,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0,,,,never,content_token_clamp|negated_positive_support|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,2,A model that matches evidence is complete reality.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4202569425106048,1.083843231201172,0.0,5.0,0.4202569425106048,0.6137987971305847,0.156681478023529,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,,,,,overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,3,Scientific descriptions do not use measurements or predictions.,1,1.0,0.0,0.0,TP_hallucination_blocked,0.696054995059967,1.083843231201172,0.5,4.0,0.771054995059967,0.6137987971305847,0.156681478023529,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0,,,,use,negated_positive_support,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,science_models_all_bad_extended,4,Incomplete models cannot be useful.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.7467308044433594,1.083843231201172,2.0,3.0,1.0467308044433594,0.6137987971305847,0.156681478023529,0.0579417943954467,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0,,,Incomplete,cannot,content_token_clamp|entity_drift|literal_block|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,0,Normal human body temperature is 100 degrees Celsius.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.2192841321229934,0.2120460122823715,2.5,4.0,0.5942841321229935,0.1235996335744857,0.0294821262359619,0.0684773027896881,1,0,0,1,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,100.0,,,100,content_token_clamp|geometric_shock|literal_block|number_drift|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,1,Normal human body temperature is 0 degrees Celsius.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.3478704988956451,0.2120460122823715,2.5,4.0,0.7228704988956451,0.1235996335744857,0.0294821262359619,0.1900049448013305,1,0,0,1,0,1,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,0.0,,,0,content_token_clamp|geometric_shock|literal_block|number_drift|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,2,Normal human body temperature is 37 degrees Fahrenheit.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.0758658051490783,0.2120460122823715,3.0,5.0,0.5258658051490783,0.1235996335744857,0.0294821262359619,0.0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0,,fahrenheit,Fahrenheit,,entity_drift|literal_block|protected_literal_drift|unit_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,3,Human body temperature is commonly described as near 200°C.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.356557697057724,0.2120460122823715,2.5,3.0,0.731557697057724,0.1235996335744857,0.0294821262359619,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0.0,1,0,0.0,0,0,200.0,,,200°c,geometric_shock|literal_block|number_drift|protected_literal_drift,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP16B_master_with_guarded_EXP18_patch,temperature_all_bad_extended,4,Normal body temperature never varies and is exactly 37°C.,1,1.0,0.0,1.0,TP_hallucination_blocked,0.4886578321456909,0.2120460122823715,0.5,5.0,0.5636578321456909,0.1235996335744857,0.0294821262359619,0.2660386562347412,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0,0,,,,never,content_token_clamp|geometric_shock|overclaim,0,0,0,0,0.0,1.0,0.0,1,0,0,1,0,0,,,,,,,,,,,
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,0,Mercury orbits Earth.,1,,,,,0.3106209933757782,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check Mercury and Venus orbit relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,1,Mercury orbits the Sun.,0,,,,,0.1838479042053222,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check Mercury and Venus orbit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,2,Venus orbits the Sun.,0,,,,,0.2112141698598861,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check Mercury and Venus orbit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,3,The Sun orbits Mercury.,1,,,,,0.1630483865737915,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,1,1,0,0,,,,0,0,1,1,0,1,Check Mercury and Venus orbit relations.,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,mercury_venus_orbit_mixed,4,The Moon orbits Venus.,1,,,,,0.32601198554039,0.6711928546458681,0.0,,,0.3693558275699615,0.1006123423586355,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check Mercury and Venus orbit relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,0,Blood carries oxygen using hemoglobin.,0,,,,,0.3337147235870361,0.9449962079554994,1.5,,,0.696430891752243,0.0828551054010854,,0,0,1,0,0,0,,,,,0,,0,0,,1,0,,,blood,,,0,0,0,0,,,,1,0,0,0,1,0,Check blood oxygen transport relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,1,The lungs oxygenate blood.,0,,,,,0.2000017613172531,0.9449962079554994,0.5,,,0.696430891752243,0.0828551054010854,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,oxygenate,,0,0,0,0,,,,1,0,0,0,1,0,Check blood oxygen transport relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,2,The stomach oxygenates blood.,1,,,,,0.5442219972610474,0.9449962079554994,1.0,,,0.696430891752243,0.0828551054010854,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,"oxygenat,stomach",,0,1,0,0,,,,1,1,1,1,0,0,Check blood oxygen transport relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,3,The heart pumps air through the body.,1,,,,,0.523209273815155,0.9449962079554994,0.5,,,0.696430891752243,0.0828551054010854,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,air,,0,1,0,0,,,,1,1,1,1,0,0,Check blood oxygen transport relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,blood_oxygen_transport_mixed,4,Hemoglobin carries plastic.,1,,,,,0.8861086964607239,0.9449962079554994,2.0,,,0.696430891752243,0.0828551054010854,,0,0,1,1,0,1,,,,,0,,1,0,,0,0,,,hemoglobin,plastic,,0,1,0,0,,,,1,1,1,1,0,0,Check blood oxygen transport relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,0,A closed circuit allows current to flow.,0,,,,,0.1713863760232925,1.3783669471770723,0.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,1,0,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple circuit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,1,An open circuit allows continuous current to flow.,1,,,,,0.2471916377544403,1.3783669471770723,0.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,,,0,1,0,0,,,,0,0,0,1,0,0,Check simple circuit relations.,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,2,A battery provides voltage.,0,,,,,0.755465030670166,1.3783669471770723,0.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,1,1,,,,,,0,0,0,0,,,,0,0,0,0,1,0,Check simple circuit relations.,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
EXP18_holdout_with_guarded_EXP18_patch,electric_circuit_mixed,3,An insulator improves current flow like a wire.,1,,,,,0.5591281056404114,1.3783669471770723,1.0,,,0.7090704143047333,0.2230988442907796,,0,0,0,0,0,0,,,,,0,,0,0,,0,0,,,,"improv,like,wire",,0,0,0,1,,,,1,0,1,1,0,1,Check simple circuit relations.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
